n_sentences,n_tokens,sentence_length,n_sentences_r,n_words_r,n_chars_r,syllables,polysyllables,words_per_sentence,syllables_per_word,chars_per_word,polysyllable_rate,flesch_reading_ease,fk_grade_level,gunning_fog,smog_index,ari,coleman_liau,tokens,types,ttr,rttr,cttr,herdan_c,maas_a2,yules_k,mtld,hapax_ratio,dis_legomena_ratio,avg_word_len,token_count,sentence_count,pos_prop_NOUN,pos_prop_PROPN,pos_prop_PRON,pos_prop_VERB,pos_prop_AUX,pos_prop_ADJ,pos_prop_ADV,pos_prop_ADP,pos_prop_DET,pos_prop_CCONJ,pos_prop_SCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_INTJ,pos_prop_SYM,pos_prop_X,pos_prop_PUNCT,content_vs_function_ratio,pronoun_ratio,verbs_per_sentence,pos_entropy,avg_tree_depth,max_tree_depth,std_tree_depth,avg_dep_distance,root_children_mean,token_count_ner,entity_count,entity_density,unique_entity_types,entity_label_entropy,avg_entity_length_tokens,ent_count_PERSON,ent_count_ORG,ent_count_GPE,ent_count_LOC,ent_count_NORP,ent_count_FAC,ent_count_EVENT,ent_count_WORK_OF_ART,ent_count_LAW,ent_count_LANGUAGE,ent_count_PRODUCT,ent_count_DATE,ent_count_TIME,ent_count_PERCENT,ent_count_MONEY,ent_count_QUANTITY,ent_count_ORDINAL,ent_count_CARDINAL,vader_compound,vader_pos,vader_neu,vader_neg,tb_polarity,tb_subjectivity,disc_token_count,total_connectives,connective_density_per_100w,unique_connectives,connective_entropy,count_temporal,count_comparison,count_cause,count_expansion,density_temporal,density_comparison,density_cause,density_expansion,enumeration_count,avg_connective_position,unique_entities,avg_entities_per_sent,entity_continuity,entity_introductions,role_transitions,grid_density,cosine_sim,q_norm,r_norm,norm_gap,avg_logprob,ppl,proportion_top10,proportion_top100,proportion_top1000,proportion_over1000,mean_rank,median_rank,rank_entropy,n_pred_tokens,nli_mean_entail,nli_mean_contra,nli_max_contra,nli_frac_entail_gt50,nli_frac_contra_gt50,nli_pairs_evaluated,nli_r_to_q_entail,nli_q_to_r_entail,nli_r_to_q_contra,nli_q_to_r_contra,n_sentences_resp,ll_orig,mean_ll_pert,std_ll_pert,curvature_z,n_perturb_used,user_id,file_id,rating
7,493,313,4,259,1452,439,39,64.75,1.695,5.6062,0.1506,-2.2816,29.6633,31.9232,20.9671,37.3501,16.7072,313,157,0.5015974440894568,8.874164677424277,6.274982020772837,0.8799281260489176,0.02089586288016305,106.97261378599353,97.35925028817654,0.5923566878980892,0.2356687898089172,4.891373801916933,493,7,0.2150101419878296,0.16835699797160245,0.002028397565922921,0.04056795131845842,0.004056795131845842,0.056795131845841784,0.008113590263691683,0.02434077079107505,0.006085192697768763,0.02636916835699797,0.0,0.004056795131845842,0.1257606490872211,0.0,0.002028397565922921,0.0,0.31643002028397565,7.303030303030303,0.002028397565922921,3.142857142857143,2.7042766721913796,5.285714285714286,11.0,2.962348764761103,3.451402598625999,4.857142857142857,493,43,0.0872210953346856,5,1.576422382203168,1.9069767441860466,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,27.0,0.9678,0.108,0.846,0.046,0.04766666666666667,0.45358333333333334,313,7,2.2364217252396164,2,-1.4428232973175175e-12,0,0,0,7,0.0,0.0,0.0,2.2364217252396164,0,0.4443,92,27.142857142857142,0.4673913043478261,0.532608695652174,0.09183673469387756,0.2950310559006211,0.6494132280349731,0.9999999403953552,1.0,5.960464477539063e-08,-3.256847858428955,25.967554591769606,0.04044117647058824,0.35661764705882354,0.7518382352941176,0.24816176470588236,1260.2058823529412,234.0,3.9193498618796023,544.0,0.20703177154064178,0.1998375654220581,0.4850066900253296,0.16666666666666666,0.0,6.0,0.15329468250274658,0.10532034933567047,0.011000588536262512,0.005084015894681215,4.0,-3.2333531379699707,-3.705180843671163,0.11667375924025418,4.043991282475897,6,67,3,4.0
43,1054,753,37,678,3390,1042,76,18.3243,1.5369,5.0,0.1121,58.2163,9.6916,11.8135,11.3166,11.2822,11.9847,753,345,0.4581673306772908,12.572498919612812,8.890099242518762,0.8821689123028497,0.01778833445097076,59.611046738235196,70.7536029424351,0.5884057971014492,0.21739130434782608,4.674634794156707,1054,43,0.2144212523719165,0.18121442125237192,0.009487666034155597,0.07685009487666034,0.0009487666034155598,0.0635673624288425,0.012333965844402278,0.05028462998102467,0.025616698292220113,0.022770398481973434,0.003795066413662239,0.0018975332068311196,0.08159392789373814,0.0,0.010436432637571158,0.0018975332068311196,0.2428842504743833,4.776859504132231,0.009487666034155597,1.9069767441860466,3.0125855858488038,4.558139534883721,16.0,2.797859028493164,2.8169363708807107,3.5348837209302326,1054,144,0.1366223908918406,10,2.11181727320737,1.4513888888888888,20.0,23.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,3.0,1.0,78.0,0.9916,0.094,0.879,0.027,0.05828125000000001,0.4558680555555555,753,16,2.1248339973439574,4,0.8683927290060346,1,2,0,13,0.13280212483399734,0.2656042496679947,0.0,1.7264276228419653,0,0.656,201,9.930232558139535,0.4427860696517413,0.5572139303482587,0.24336283185840707,0.04940414208029619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68,3,4.0
13,598,442,11,409,2143,631,52,37.1818,1.5428,5.2396,0.1271,38.5757,17.1158,19.9583,15.5499,21.8395,14.2128,442,226,0.5113122171945701,10.749723767891565,7.60120257215833,0.8898800264982389,0.018078209060708637,59.06922462685039,135.9659779814734,0.6106194690265486,0.18141592920353983,5.009049773755656,598,13,0.1488294314381271,0.32441471571906355,0.013377926421404682,0.06521739130434782,0.0033444816053511705,0.0451505016722408,0.006688963210702341,0.020066889632107024,0.015050167224080268,0.013377926421404682,0.008361204013377926,0.006688963210702341,0.11204013377926421,0.0,0.023411371237458192,0.0,0.1939799331103679,7.354166666666667,0.013377926421404682,3.1538461538461537,2.886792190171948,5.0,9.0,2.385855756810896,3.6547771951644417,4.230769230769231,598,92,0.15384615384615385,10,2.3282816594344657,1.9021739130434783,17.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,2.0,0.0,1.0,0.0,36.0,0.8907,0.073,0.877,0.05,0.022708333333333337,0.45723958333333325,442,7,1.583710407239819,3,0.9852281360313662,0,3,0,4,0.0,0.6787330316742082,0.0,0.9049773755656109,0,0.217,137,22.384615384615383,0.45255474452554745,0.5474452554744526,0.14285714285714285,0.16339135317237508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69,3,4.0
18,614,430,2,364,1953,569,44,182.0,1.5632,5.3654,0.1209,-110.1406,73.8356,77.6352,29.9243,94.841,15.5858,430,208,0.48372093023255813,10.030650701144573,7.092741130492924,0.8802320491257188,0.019751351136694146,94.64575446187128,106.79071537040026,0.6298076923076923,0.16346153846153846,4.783720930232558,614,18,0.21335504885993486,0.2671009771986971,0.014657980456026058,0.03908794788273615,0.0016286644951140066,0.05211726384364821,0.0,0.024429967426710098,0.004885993485342019,0.017915309446254073,0.0,0.004885993485342019,0.10586319218241043,0.0,0.0016286644951140066,0.006514657980456026,0.24592833876221498,8.357142857142858,0.014657980456026058,1.3888888888888888,2.7063859329436926,5.222222222222222,10.0,1.930905244109196,3.162244284391078,4.388888888888889,614,96,0.1563517915309446,8,2.0141617051032394,1.6458333333333333,11.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0,2.0,0.0,52.0,0.9551,0.079,0.876,0.044,-0.09550595238095239,0.572738095238095,430,3,0.6976744186046512,1,-1.4428232973175175e-12,0,0,0,3,0.0,0.0,0.0,0.6976744186046512,0,0.3546,153,16.88888888888889,0.3464052287581699,0.6535947712418301,0.2251655629139073,0.11038489469862019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70,3,2.0
5,388,295,2,262,1451,418,24,131.0,1.5954,5.5382,0.0916,-61.1025,54.326,56.0641,22.9186,70.1548,16.5385,295,164,0.5559322033898305,9.548449159729145,6.75177315065947,0.8967625333805755,0.01815331703597689,102.95891985061765,113.08297316746311,0.6890243902439024,0.15853658536585366,5.088135593220339,388,5,0.3015463917525773,0.211340206185567,0.007731958762886598,0.059278350515463915,0.005154639175257732,0.059278350515463915,0.007731958762886598,0.030927835051546393,0.005154639175257732,0.015463917525773196,0.002577319587628866,0.0,0.09020618556701031,0.0,0.007731958762886598,0.015463917525773196,0.18041237113402062,9.538461538461538,0.007731958762886598,5.0,2.841886383785118,6.8,9.0,1.8330302779823362,4.6997691375586115,6.6,388,55,0.14175257731958762,7,2.2134216939874403,1.4545454545454546,6.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,19.0,0.9676,0.117,0.836,0.048,0.09015873015873017,0.6090476190476191,295,4,1.3559322033898304,2,0.8112781244562475,1,0,0,3,0.3389830508474576,0.0,0.0,1.0169491525423728,0,0.3546,104,40.4,0.34615384615384615,0.6538461538461539,0.22448979591836735,0.38846153846153847,0.5903772115707397,1.0000001192092896,1.0,1.1920928955078125e-07,-3.9942262172698975,54.28382048586499,0.04035874439461883,0.34080717488789236,0.7062780269058296,0.2937219730941704,1550.798206278027,227.5,5.009896823613291,446.0,0.09899421781301498,0.16015422344207764,0.1628243625164032,0.0,0.0,2.0,0.9259685277938843,0.0735863521695137,0.025099892169237137,0.01521590631455183,2.0,-3.9942262172698975,-4.212508757909139,0.13027460362016444,1.6755569989689425,6,71,3,5.0
39,531,364,36,355,1970,615,58,9.8611,1.7324,5.5493,0.1634,50.2654,8.6981,10.4797,10.3803,9.6377,13.8282,364,204,0.5604395604395604,10.692505334563567,7.560743029943232,0.9018112996897993,0.01665018456599121,78.64388358893854,149.90561060495222,0.6862745098039216,0.1568627450980392,5.489010989010989,531,39,0.3465160075329567,0.047080979284369114,0.003766478342749529,0.062146892655367235,0.003766478342749529,0.07721280602636535,0.015065913370998116,0.060263653483992465,0.009416195856873822,0.05273069679849341,0.0018832391713747645,0.005649717514124294,0.04143126177024482,0.0,0.013182674199623353,0.0,0.2598870056497175,3.9863013698630136,0.003766478342749529,0.8974358974358975,2.7921871398954075,4.384615384615385,10.0,1.8482893631733435,2.7101032429145744,3.358974358974359,531,25,0.047080979284369114,6,2.3524876891602973,2.24,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,3.0,0.8863,0.089,0.851,0.06,0.041467727674624213,0.45011052166224585,364,15,4.120879120879121,1,-1.4428232973175175e-12,0,0,0,15,0.0,0.0,0.0,4.120879120879121,0,0.4322,121,5.410256410256411,0.35537190082644626,0.6446280991735537,0.3111111111111111,0.04471286289468108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,72,3,4.0
9,633,491,3,418,2137,631,43,139.3333,1.5096,5.1124,0.1029,-62.2979,56.5629,59.8482,24.7572,72.3163,14.0487,491,208,0.42362525458248473,9.386908594055704,6.6375467212350685,0.861387268184905,0.02236972188506298,112.82515005330158,69.27896769380426,0.5865384615384616,0.1778846153846154,4.619144602851324,633,9,0.19273301737756715,0.29541864139020535,0.011058451816745656,0.0679304897314376,0.0,0.036334913112164295,0.00315955766192733,0.04739336492890995,0.00631911532385466,0.009478672985781991,0.001579778830963665,0.001579778830963665,0.12322274881516587,0.0,0.007898894154818325,0.00315955766192733,0.19273301737756715,7.6938775510204085,0.011058451816745656,4.777777777777778,2.772128870009367,8.333333333333334,17.0,4.714045207910316,3.2527550478942615,3.5555555555555554,633,120,0.1895734597156398,9,2.063743272655438,1.5083333333333333,18.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,58.0,0.9903,0.125,0.826,0.048,-0.00840686274509806,0.5482352941176469,491,4,0.814663951120163,1,-1.4428232973175175e-12,0,0,0,4,0.0,0.0,0.0,0.814663951120163,0,0.0742,149,35.111111111111114,0.38926174496644295,0.610738255033557,0.19161676646706588,0.23564504101416853,0.6251962184906006,1.0,1.0,0.0,-3.282165288925171,26.633379271106957,0.03814713896457766,0.29836512261580383,0.6880108991825613,0.3119891008174387,1659.3201634877385,316.5,3.907414472907709,734.0,0.039107292890548706,0.07084497809410095,0.1719127595424652,0.0,0.0,4.0,0.17360785603523254,0.06039853021502495,0.08450476825237274,0.00279299751855433,3.0,-3.4160163402557373,-3.781521717707316,0.12330863613910917,2.964150437912019,6,73,3,4.0
13,435,343,12,314,1669,534,61,26.1667,1.7006,5.3153,0.1943,36.4019,14.6825,18.2374,16.0092,16.6883,14.3227,343,191,0.5568513119533528,10.313030620680342,7.29241388646758,0.8997115361152838,0.017179358449721426,93.49845727545495,93.47406508064685,0.7486910994764397,0.1099476439790576,5.026239067055394,435,13,0.2827586206896552,0.09425287356321839,0.013793103448275862,0.08045977011494253,0.016091954022988506,0.07816091954022988,0.022988505747126436,0.06896551724137931,0.034482758620689655,0.027586206896551724,0.004597701149425287,0.009195402298850575,0.07586206896551724,0.0,0.006896551724137931,0.0,0.1839080459770115,3.1973684210526314,0.013793103448275862,3.230769230769231,3.178039713031058,4.6923076923076925,10.0,2.642394467279641,3.263618096646943,5.0,435,38,0.08735632183908046,7,1.8998509058339004,1.9210526315789473,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,6.0,0.9926,0.164,0.794,0.042,0.20789141414141415,0.5338755199049318,343,10,2.915451895043732,3,0.9219280948830342,1,1,0,8,0.2915451895043732,0.2915451895043732,0.0,2.3323615160349855,0,0.6755,80,13.076923076923077,0.2875,0.7125,0.24444444444444444,0.16346153846153846,0.6011866331100464,1.0,1.0,0.0,-3.675762891769409,39.478763395386046,0.026373626373626374,0.22857142857142856,0.7714285714285715,0.22857142857142856,935.8065934065934,325.0,4.586245970336905,455.0,0.028117990121245384,0.19373001158237457,0.8019578456878662,0.0,0.14285714285714285,14.0,0.02512682043015957,0.00581248477101326,0.06812509149312973,0.004207896068692207,8.0,-3.675762891769409,-3.9405722618103027,0.10761071157409133,2.4608084228723346,6,74,3,3.0
12,552,397,9,348,1893,547,36,38.6667,1.5718,5.4397,0.1034,34.6107,18.0377,19.6046,14.5546,23.5241,15.4197,397,196,0.49370277078085645,9.836958019278514,6.955779721679225,0.8820472698322888,0.019711561860776643,78.54881383677329,124.1199933796756,0.5969387755102041,0.18877551020408162,4.954659949622166,552,12,0.26992753623188404,0.21920289855072464,0.019927536231884056,0.07246376811594203,0.0036231884057971015,0.028985507246376812,0.005434782608695652,0.018115942028985508,0.010869565217391304,0.012681159420289856,0.0,0.009057971014492754,0.09963768115942029,0.0,0.0036231884057971015,0.0036231884057971015,0.22282608695652173,8.024390243902438,0.019927536231884056,3.5,2.785302410299319,5.166666666666667,10.0,2.511086528886561,2.987258542257278,4.083333333333333,552,93,0.16847826086956522,9,2.147112560590531,1.4516129032258065,20.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,41.0,0.9865,0.106,0.868,0.025,-0.01925438596491228,0.5194736842105263,397,5,1.2594458438287153,2,0.7219280948844771,1,0,0,4,0.2518891687657431,0.0,0.0,1.0075566750629723,0,0.2529,126,23.416666666666668,0.4126984126984127,0.5873015873015873,0.25806451612903225,0.18584656084656084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,3,5.0
10,847,586,9,480,2311,698,46,53.3333,1.4542,4.8146,0.0958,29.6792,22.3692,25.1667,16.0443,27.9134,11.9547,586,238,0.4061433447098976,9.831689378787129,6.952054230260133,0.8586217002041665,0.022182834764865385,204.42870621672938,42.230877841059865,0.6470588235294118,0.16806722689075632,4.226962457337884,847,10,0.21841794569067297,0.179456906729634,0.008264462809917356,0.043683589138134596,0.0023612750885478157,0.0295159386068477,0.004722550177095631,0.020070838252656435,0.0070838252656434475,0.009445100354191263,0.0035419126328217238,0.0059031877213695395,0.1357733175914994,0.0,0.024793388429752067,0.03541912632821724,0.2715466351829988,8.395833333333334,0.008264462809917356,3.9,2.890339955565801,6.1,9.0,1.8681541692269403,5.176895530224112,7.5,847,139,0.1641086186540732,7,1.4067028689894259,1.4316546762589928,16.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,100.0,0.9558,0.075,0.883,0.043,0.08984848484848486,0.43818181818181823,586,7,1.1945392491467577,2,0.591672778579442,0,1,0,6,0.0,0.17064846416382254,0.0,1.0238907849829353,0,0.5614,153,34.4,0.3660130718954248,0.6339869281045751,0.1099476439790576,0.22483660130718955,0.5132893323898315,1.0,0.9999999403953552,5.960464477539063e-08,-2.816297769546509,16.714853738948296,0.026483050847457626,0.3209745762711864,0.7510593220338984,0.2489406779661017,1302.417372881356,298.5,3.4488885666658584,944.0,0.034944552928209305,0.3837944567203522,0.9933916330337524,0.0,0.42857142857142855,14.0,0.43644875288009644,0.022910285741090775,0.30885669589042664,0.0044279578141868114,8.0,-3.1165249347686768,-3.601797024408976,0.12573264225561673,3.8595550235728147,6,0,4,5.0
18,599,473,18,411,2195,698,75,22.8333,1.6983,5.3406,0.1825,39.9833,13.3549,16.4326,14.7902,15.141,14.3066,473,258,0.5454545454545454,11.862852638689933,8.38830354503438,0.9015868783745645,0.015978502591357354,93.05901335991311,56.73684557124268,0.7364341085271318,0.14728682170542637,4.9048625792811835,599,18,0.2604340567612688,0.11686143572621036,0.008347245409015025,0.06844741235392321,0.00667779632721202,0.06343906510851419,0.005008347245409015,0.08180300500834725,0.035058430717863104,0.03171953255425709,0.00333889816360601,0.01669449081803005,0.12520868113522537,0.0,0.02003338898163606,0.0,0.15692821368948248,2.8,0.008347245409015025,2.5,3.1853109927616363,5.277777777777778,12.0,1.9665411133808732,2.833138588098219,4.888888888888889,599,80,0.1335559265442404,8,2.287898812821246,1.8375,10.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,1.0,0.0,34.0,0.9559,0.1,0.84,0.06,0.2667083333333334,0.6849583333333331,473,19,4.016913319238901,3,0.7742433029129416,0,2,1,16,0.0,0.42283298097251587,0.21141649048625794,3.382663847780127,0,0.5312,155,12.833333333333334,0.17419354838709677,0.8258064516129032,0.27631578947368424,0.08279569892473118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,4.0
57,1225,947,49,874,4703,1488,150,17.8367,1.7025,5.381,0.1716,44.6978,11.456,13.9997,13.1243,12.8329,14.1808,947,422,0.44561774023231254,13.713157418262066,9.696666601931716,0.8820577114526177,0.01720956388210854,49.62037624510905,191.25834340121276,0.5995260663507109,0.17535545023696683,5.0876451953537485,1225,57,0.2587755102040816,0.13224489795918368,0.017959183673469388,0.07755102040816327,0.006530612244897959,0.06612244897959184,0.0236734693877551,0.062040816326530614,0.0326530612244898,0.04244897959183674,0.006530612244897959,0.009795918367346938,0.03918367346938775,0.0,0.004897959183673469,0.0,0.21959183673469387,3.1376146788990824,0.017959183673469388,1.8070175438596492,3.1325042940714045,4.684210526315789,11.0,1.8272584654444264,3.26393062713799,4.543859649122807,1225,94,0.07673469387755102,8,2.370705560258307,1.8829787234042554,22.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,24.0,0.9981,0.122,0.853,0.025,0.09971235866805488,0.43922470637660505,947,38,4.0126715945089755,8,1.2256186891107974,11,3,0,24,1.1615628299894403,0.3167898627243928,0.0,2.5343189017951424,0,0.5181,233,8.789473684210526,0.40772532188841204,0.592274678111588,0.35447761194029853,0.03772306302236277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,4.0
31,936,683,15,598,3358,1034,108,39.8667,1.7291,5.6154,0.1806,20.0887,20.3613,23.1707,18.458,24.9518,16.476,683,302,0.44216691068814057,11.555708850080054,8.171120089309007,0.8749607776064979,0.019158710009575527,92.94967298264267,83.98827273569349,0.609271523178808,0.19205298013245034,5.1522693997071745,936,31,0.25,0.16346153846153846,0.007478632478632479,0.11324786324786325,0.004273504273504274,0.057692307692307696,0.007478632478632479,0.026709401709401708,0.00641025641025641,0.013888888888888888,0.0,0.003205128205128205,0.10576923076923077,0.0,0.004273504273504274,0.005341880341880342,0.23076923076923078,9.551724137931034,0.007478632478632479,3.5483870967741935,2.8631953002881048,4.838709677419355,11.0,2.6892470968601723,2.874986028928203,4.161290322580645,936,159,0.16987179487179488,10,2.064706985114234,1.2264150943396226,22.0,31.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,85.0,0.9967,0.134,0.825,0.041,0.04782392894461859,0.4883829676071056,683,17,2.4890190336749636,5,1.6589797521184346,1,4,3,9,0.14641288433382138,0.5856515373352855,0.43923865300146414,1.3177159590043925,0,0.463,175,12.709677419354838,0.41714285714285715,0.5828571428571429,0.3013698630136986,0.07262672811059907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,4,5.0
11,679,476,9,435,2329,690,50,48.3333,1.5862,5.354,0.1149,23.5836,21.9772,23.931,16.5942,27.9541,15.0692,476,248,0.5210084033613446,11.367061363149821,8.037726172046838,0.894250621209888,0.017152021369895406,83.68053103594379,123.66669924192715,0.6612903225806451,0.17338709677419356,5.044117647058823,679,11,0.22533136966126657,0.3240058910162003,0.005891016200294551,0.033873343151693665,0.004418262150220913,0.03829160530191458,0.004418262150220913,0.029455081001472753,0.010309278350515464,0.010309278350515464,0.0014727540500736377,0.004418262150220913,0.06774668630338733,0.0,0.004418262150220913,0.004418262150220913,0.23122238586156113,9.444444444444445,0.005891016200294551,2.3636363636363638,2.6246637724096313,5.454545454545454,11.0,2.9034035313947837,3.6271358565491836,3.090909090909091,679,98,0.14432989690721648,7,1.8093559870646265,1.7346938775510203,23.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,53.0,0.9756,0.089,0.869,0.041,0.048777777777777774,0.5445555555555556,476,5,1.050420168067227,2,0.7219280948844771,0,1,0,4,0.0,0.21008403361344538,0.0,0.8403361344537815,0,0.0646,181,34.27272727272727,0.3370165745856354,0.6629834254143646,0.09183673469387756,0.18935208437970869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,5.0
10,504,378,7,333,1854,577,58,47.5714,1.7327,5.5676,0.1742,11.9608,23.4091,25.9955,19.5732,28.579,16.3151,378,216,0.5714285714285714,11.109841197270617,7.855844048495726,0.9057075375752338,0.015887808496124714,82.86442148876012,105.18657525621742,0.7314814814814815,0.12037037037037036,5.132275132275132,504,10,0.2976190476190476,0.09722222222222222,0.011904761904761904,0.07341269841269842,0.005952380952380952,0.06547619047619048,0.007936507936507936,0.05357142857142857,0.011904761904761904,0.051587301587301584,0.001984126984126984,0.005952380952380952,0.10317460317460317,0.0,0.013888888888888888,0.0,0.1984126984126984,3.7916666666666665,0.011904761904761904,4.0,3.0283889404993016,6.8,12.0,2.5612496949731396,3.8009028541938994,4.3,504,58,0.11507936507936507,5,1.9784310467727206,1.9482758620689655,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,18.0,0.9753,0.09,0.889,0.021,0.1075925925925926,0.4924074074074074,378,21,5.555555555555555,3,0.591672778579442,3,0,0,18,0.7936507936507936,0.0,0.0,4.761904761904762,0,0.5215,120,20.5,0.26666666666666666,0.7333333333333333,0.3176470588235294,0.17083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,4,4.0
9,435,321,8,253,1254,398,30,31.625,1.5731,4.9565,0.1186,41.6495,15.3066,17.3931,14.1918,17.7277,12.4084,321,164,0.5109034267912772,9.15358738384954,6.472563711303639,0.8836383009064462,0.020161636688489262,155.08389864228803,60.08461538461538,0.676829268292683,0.16463414634146342,4.246105919003115,435,9,0.17701149425287357,0.2045977011494253,0.011494252873563218,0.059770114942528735,0.0022988505747126436,0.03218390804597701,0.011494252873563218,0.02528735632183908,0.011494252873563218,0.013793103448275862,0.004597701149425287,0.009195402298850575,0.1632183908045977,0.0,0.052873563218390804,0.006896551724137931,0.21379310344827587,6.205882352941177,0.011494252873563218,3.0,3.0491007580417584,6.888888888888889,15.0,3.446236093171294,3.679597340755066,4.0,435,79,0.18160919540229886,6,1.4538067288313545,1.3924050632911393,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,55.0,0.9676,0.102,0.877,0.021,-0.016666666666666656,0.5260869565217391,321,5,1.557632398753894,2,0.7219280948844771,0,1,0,4,0.0,0.3115264797507788,0.0,1.2461059190031152,0,0.3181,94,19.0,0.35106382978723405,0.648936170212766,0.16883116883116883,0.20212765957446807,0.6953296661376953,0.9999999403953552,1.0,5.960464477539063e-08,-3.5418858528137207,34.53198005571919,0.018556701030927835,0.35876288659793815,0.7154639175257732,0.2845360824742268,1466.9237113402062,213.0,4.161467405525396,485.0,0.08648721128702164,0.4865777790546417,0.9793973565101624,0.07142857142857142,0.5,14.0,0.8200673460960388,0.08170609921216965,0.09525866061449051,0.018275419250130653,8.0,-3.5418858528137207,-3.9217962423960366,0.05537463990515606,6.860727611515637,6,6,4,4.0
